S.No,Watershed code,Watershed Name, Village Name,Artificial recharge structure [comand area],,,,,,,,,,Artificial recharge structure [Non-comand area],,,,,,,,,,Artificial recharge structure [Poor-comand area],,,,,,,,,
,,,,Number PTs,"Storage 
ha-m",Number mini PTs,"Storage 
ha-m",Number CDs,"Storage 
ha-m",Number dop/ farm ponds,"Storage 
ha-m",other structures,Storage [ha.m],Number PTs,"Storage 
ha-m",Number mini PTs,"Storage 
ha-m",Number CDs,"Storage 
ha-m",Number dop/ farm ponds,"Storage 
ha-m",other structures,Storage [ha.m],Number PTs,"Storage 
ha-m",Number mini PTs,"Storage 
ha-m",Number CDs,"Storage 
ha-m",Number dop/ form ponds,"Storage 
ha-m",other structures,Storage [ha.m]
1038,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,GOTLAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,JIYYANNAVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,DEVUNIKOLLAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,MUNGINAPALLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,GUNUPURU,,,,,,,,,,,10,15,,,12,8,,,,,,,,,,,,,,
1043,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,BELLAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,D.TALLAVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,CHITTIGUNKALAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,AMAKAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,RAGHUMANDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,CHINTALAVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,BODDAVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,NADUPURU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,ANANDAPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,CHINTHALAPETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,BURADAPETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,TEKKALI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,GARIKAPETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,MOIDAVIJAYARAMPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,PUTHIKAPETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,JARAJAPUPETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,KONDAGUMPAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,KONDAVELAGADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,LAKSHMINARASIMHAPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,NELLIMARLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,KONDAKARAKAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,VENUGOPALAPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,GAJULAREGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,KUKALAMETTA LAKSHMIPURA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,KANAPAKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,JAMMU NARAYANAPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,DHARMAPURI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,MALICHERLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,CHELUVURU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072,02 -  F - 10 - 05,VZM_GOST_ALAMANDA,ANNAMRAJUPETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,02 -  F - 10 - 05,VZM_GOST_ALAMANDA,SIRIKIPALEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074,02 -  F - 10 - 05,VZM_GOST_ALAMANDA,GODIKOMMU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,02 -  F - 10 - 05,VZM_GOST_ALAMANDA,GODIKOMMU SINGAVARAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076,02 -  F - 10 - 05,VZM_GOST_ALAMANDA,ALAMANDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,02 -  F - 10 - 05,VZM_GOST_ALAMANDA,LOTLAPALLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,02 -  F - 10 - 05,VZM_GOST_ALAMANDA,UTTARAPALLI,,,,,4,8,,,,,,,,,,,,,,,,,,,,,,,,
1079,02 -  F - 10 - 05,VZM_GOST_ALAMANDA,CHINNIPALEM,,,,,3,8,,,,,,,,,,,,,,,,,,,,,,,,
1080,02 -  F - 10 - 05,VZM_GOST_ALAMANDA,CHINARAOPALLI,,,,,3,8,,,,,,,,,,,,,,,,,,,,,,,,
1081,02 -  F - 10 - 05,VZM_GOST_ALAMANDA,PEDARAOPALLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,02 -  F - 10 - 05,VZM_GOST_ALAMANDA,KATAKAPALLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,02 -  F - 10 - 05,VZM_GOST_ALAMANDA,KANTAKAPALLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,02 -  F - 10 - 05,VZM_GOST_ALAMANDA,DATHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,02 -  F - 10 - 05,VZM_GOST_ALAMANDA,BALIGHATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,02 -  F - 10 - 05,VZM_GOST_ALAMANDA,L.KOTA  TALARI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,02 -  F - 10 - 05,VZM_GOST_ALAMANDA,DASULLAPALEM,,,,,4,8,,,,,,,,,,,,,,,,,,,,,,,,
1088,02 -  F - 10 - 05,VZM_GOST_ALAMANDA,GANIVADA,,,,,3,8,,,,,,,,,,,,,,,,,,,,,,,,
1089,02 -  F - 10 - 05,VZM_GOST_ALAMANDA,BHEEMALI,,,,,4,8,,,,,,,,,,,,,,,,,,,,,,,,
1090,02 -  F -10 - 01,VZM_GOST_L.KOTA,BHEEMASINGI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091,02 -  F -10 - 01,VZM_GOST_L.KOTA,JAMIAGRAHARAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092,02 -  F -10 - 01,VZM_GOST_L.KOTA,JAMI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093,02 -  F -10 - 01,VZM_GOST_L.KOTA,GOLJAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1094,02 -  F -10 - 01,VZM_GOST_L.KOTA,KALLAMPUDI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095,02 -  F -10 - 01,VZM_GOST_L.KOTA,VASI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096,02 -  F -10 - 01,VZM_GOST_L.KOTA,VINAYAKAPALLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1097,02 -  F -10 - 01,VZM_GOST_L.KOTA,THIMIDI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098,02 -  F -10 - 01,VZM_GOST_L.KOTA,BALAKRISHNARAJAPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1099,02 -  F -10 - 01,VZM_GOST_L.KOTA,KOTHAVOORU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,02 -  F -10 - 01,VZM_GOST_L.KOTA,MALLIPUDI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,02 -  F -10 - 01,VZM_GOST_L.KOTA,KASIPATHI RAJAPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102,02 -  F -10 - 01,VZM_GOST_L.KOTA,KONDAMALLIPUDI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,02 -  F -10 - 01,VZM_GOST_L.KOTA,DAMPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,02 -  F -10 - 01,VZM_GOST_L.KOTA,VEERANARAYANAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,02 -  F -10 - 01,VZM_GOST_L.KOTA,MARIKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,02 -  F -10 - 01,VZM_GOST_L.KOTA,KONDAGANGUPUDI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,02 -  F -10 - 01,VZM_GOST_L.KOTA,S.S.R.PURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,02 -  F -10 - 01,VZM_GOST_L.KOTA,MUKUNDAPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,02 -  F -10 - 01,VZM_GOST_L.KOTA,OBULAYYAPALEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,02 -  F -10 - 01,VZM_GOST_L.KOTA,L.KOTA SEETHARAMPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,02 -  F -10 - 01,VZM_GOST_L.KOTA,KITHANNAPETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,02 -  F -10 - 01,VZM_GOST_L.KOTA,CHANDULURU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,02 -  F -10 - 01,VZM_GOST_L.KOTA,KUDDUVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,02 -  F -10 - 01,VZM_GOST_L.KOTA,RAMASWAMIPETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,02 -  F -10 - 01,VZM_GOST_L.KOTA,JAKERU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,02 -  F -10 - 01,VZM_GOST_L.KOTA,KARAKAVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,02 -  F -10 - 01,VZM_GOST_L.KOTA,CHAMALAPALLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,02 -  F -10 - 01,VZM_GOST_L.KOTA,DABBIRAJUPETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,02 -  F -10 - 01,VZM_GOST_L.KOTA,GUDIVADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,02 -  F -10 - 01,VZM_GOST_L.KOTA,SOMPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121,02 -  F -10 - 01,VZM_GOST_L.KOTA,BODDAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122,02 -  F -10 - 01,VZM_GOST_L.KOTA,PATURU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123,02 -  F -10 - 01,VZM_GOST_L.KOTA,ARIGIPALEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124,02 -  F -10 - 01,VZM_GOST_L.KOTA,SINGARAI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125,02 -  F -10 - 01,VZM_GOST_L.KOTA,POTHAMPETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126,02 -  F -10 - 01,VZM_GOST_L.KOTA,NARASAMPETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127,02 -  F -10 - 01,VZM_GOST_L.KOTA,NEELAKANTAPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128,02 -  F -10 - 01,VZM_GOST_L.KOTA,PEDAKRISHNARAJAPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129,02 -  F -10 - 01,VZM_GOST_L.KOTA,VEPADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,02 -  F -10 - 01,VZM_GOST_L.KOTA,VEELUPARTHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131,02 -  F -10 - 01,VZM_GOST_L.KOTA,VELDAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,02 -  F -10 - 01,VZM_GOST_L.KOTA,PEDADUNGADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133,02 -  F -10 - 01,VZM_GOST_L.KOTA,VAVILAPADU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,02 -  F -10 - 01,VZM_GOST_L.KOTA,CHAMALADEVI AGRAHARAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,02 -  F -10 - 01,VZM_GOST_L.KOTA,RAYUDUPETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,02 -  F -10 - 01,VZM_GOST_L.KOTA,NALLABILLI KASIPATIRAJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137,02 -  F -10 - 01,VZM_GOST_L.KOTA,CHINAGUDIPALA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138,02 -  F -10 - 01,VZM_GOST_L.KOTA,JAMMADEVIPETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,02 -  F -10 - 01,VZM_GOST_L.KOTA,NEELAKANTARAJAPURAM AGR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,02 -  F -10 - 01,VZM_GOST_L.KOTA,PEDAGUDIPALA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141,02 -  F -10 - 01,VZM_GOST_L.KOTA,MYCHERLASINGAVARAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,02 -  F -10 - 01,VZM_GOST_L.KOTA,VALLAMPUDI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143,02 -  F -10 - 01,VZM_GOST_L.KOTA,ATHAVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144,02 -  F -10 - 01,VZM_GOST_L.KOTA,BANADI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,02 -  F -10 - 01,VZM_GOST_L.KOTA,BALLANKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146,02 -  F -10 - 01,VZM_GOST_L.KOTA,BALLANKTUNI K.R. PURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147,02 -  F -10 - 01,VZM_GOST_L.KOTA,MUKUNDARAJAPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148,02 -  F -10 - 01,VZM_GOST_L.KOTA,ANKAJOSYULAPALEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1149,02 -  F -10 - 01,VZM_GOST_L.KOTA,KRISHNARAYUDUPETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150,02 -  F -10 - 01,VZM_GOST_L.KOTA,KUMMAPALLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151,02 -  F -10 - 01,VZM_GOST_L.KOTA,LAKKAVARAPUKOTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152,02 -  F -10 - 01,VZM_GOST_L.KOTA,MARLAPALLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153,02 -  F -10 - 01,VZM_GOST_L.KOTA,VENKANNAPALEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154,02 -  F -10 - 01,VZM_GOST_L.KOTA,NIDUGATTU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155,02 -  F -10 - 01,VZM_GOST_L.KOTA,MALLIVEEDU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156,02 -  F -10 - 01,VZM_GOST_L.KOTA,RELLIGAVIRAMMAPETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157,02 -  F -10 - 01,VZM_GOST_L.KOTA,LATCHAMPETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158,02 -  F -10 - 01,VZM_GOST_L.KOTA,REGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159,02 -  F -10 - 01,VZM_GOST_L.KOTA,KALLEPALLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160,02 -  F -10 - 01,VZM_GOST_L.KOTA,SREERAMPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161,02 -  F -10 - 01,VZM_GOST_L.KOTA,TAMARAPALLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162,02 -  F -10 - 01,VZM_GOST_L.KOTA,GAJAPATHINAGARAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163,02 -  F -10 - 01,VZM_GOST_L.KOTA,GANGUBUDI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164,02 -  F -10 - 01,VZM_GOST_L.KOTA,CHINTADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165,02 -  F -10 - 01,VZM_GOST_L.KOTA,PAVADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1166,02 -  F -10 - 01,VZM_GOST_L.KOTA,VEERABHADRAPETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1167,02 -  F -10 - 01,VZM_GOST_L.KOTA,KOTYADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1168,02 -  F -10 - 01,VZM_GOST_L.KOTA,KHASAPETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169,02 -  F -10 - 01,VZM_GOST_L.KOTA,RANGARAYAPURAMAGRAHARAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1170,02 -  F -10 - 01,VZM_GOST_L.KOTA,RANGAPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171,02 -  F -10 - 01,VZM_GOST_L.KOTA,KURMAVARAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172,02 -  F -10 - 01,VZM_GOST_L.KOTA,LAKSHMIPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173,02 -  F -10 - 01,VZM_GOST_L.KOTA,RAMABHADRAPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1174,02 -  F -10 - 01,VZM_GOST_L.KOTA,KALAGADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175,02 -  F -10 - 01,VZM_GOST_L.KOTA,MAMIDIPALLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176,02 -  F -10 - 01,VZM_GOST_L.KOTA,KIRLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177,02 -  F -10 - 01,VZM_GOST_L.KOTA,JADDETIVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1178,02 - F - 10 - 04,VZM_GOST_POLIPALLI,CHERAKUPALLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1179,02 - F - 10 - 04,VZM_GOST_POLIPALLI,GUDIVADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1180,02 - F - 10 - 04,VZM_GOST_POLIPALLI,POLIPALLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1181,02 - F - 10 - 04,VZM_GOST_POLIPALLI,MOKHASA KOTHAVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1182,02 - F - 10 - 04,VZM_GOST_POLIPALLI,KUMARAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1183,02 - F - 10 - 04,VZM_GOST_POLIPALLI,RAJAPULOVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184,02 - F - 10 - 04,VZM_GOST_POLIPALLI,MODAVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185,02 - F - 10 - 04,VZM_GOST_POLIPALLI,AMATAM RAVIVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1186,02 - F - 10 - 04,VZM_GOST_POLIPALLI,SAVARAVILLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1187,02 - F - 10 - 04,VZM_GOST_POLIPALLI,RAVADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1188,02 - F - 10 - 04,VZM_GOST_POLIPALLI,BASAVAPALEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1189,02 - F - 10 - 04,VZM_GOST_POLIPALLI,KAVULAVADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190,02 - F - 10 - 04,VZM_GOST_POLIPALLI,AKKIVARAM,,,,,,,,,,,1,15,,,15,8,,,,,,,,,,,,,,
1191,02 - F - 10 - 04,VZM_GOST_POLIPALLI,GANTLAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1192,02 - F - 10 - 04,VZM_GOST_POLIPALLI,JONNADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1193,02 - F - 10 - 04,VZM_GOST_POLIPALLI,BANGARRAJUPETA,,,,,,,,,,,1,15,,,10,8,,,,,,,,,,,,,,
1194,02 - F - 10 - 04,VZM_GOST_POLIPALLI,MOPADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1195,02 - F - 10 - 04,VZM_GOST_POLIPALLI,GOLAGAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1196,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,MADHUPADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,THATIPUDI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,THANAVARAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,VIZINIGIRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1200,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,THANDRANGI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1201,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,MAMIDIPALLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,GOPALAPALLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1203,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,KOTHAKOTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,CHAMALAPALLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,JAGARAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1206,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,ALUGUBILLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,MADHANAPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1208,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,BONANGI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,RAMABHADRAPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1210,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,MOKALAPADU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1211,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,DONKADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,JANNIVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1213,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,KOTTAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,EGUVAKONDAPARTHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1215,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,ADDATHEEGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1216,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,DIGUVAKONDAPARTHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,MOSALIKANDI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,ALAPARTHI,,,,,,,,,,,2,15,,,2,8,,,,,,,,,,,,,,
1219,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,BHEEMAVARAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,JADDERU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,DARAPARTHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,KURIDI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1223,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,GUNAPADU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,MOOLABODDAVARA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,TENNUBODDAVARA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1226,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,CHEEDIPALEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,MUSHIDIPALLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
