,,,,CA,NCA,PQA,
,,,,Industrial,Industrial,Industrial,
Sr.no,Watershed code,GW watershed name,village name,Industrial Wells,Industrial Wells,Industrial Wells,Total 
1094,02 -  F -10 - 01,VZM_GOST_L.KOTA,KALLAMPUDI,0,0,,0
1095,02 -  F -10 - 01,VZM_GOST_L.KOTA,VASI,0,0,,0
1096,02 -  F -10 - 01,VZM_GOST_L.KOTA,VINAYAKAPALLE,0,0,,0
1097,02 -  F -10 - 01,VZM_GOST_L.KOTA,THIMIDI,0,0,,0
1098,02 -  F -10 - 01,VZM_GOST_L.KOTA,BALAKRISHNARAJAPURAM,0,0,,0
1099,02 -  F -10 - 01,VZM_GOST_L.KOTA,KOTHAVOORU,0,0,,0
1100,02 -  F -10 - 01,VZM_GOST_L.KOTA,MALLIPUDI,0,0,,0
1101,02 -  F -10 - 01,VZM_GOST_L.KOTA,KASIPATHI RAJAPURAM,0,0,,0
1102,02 -  F -10 - 01,VZM_GOST_L.KOTA,KONDAMALLIPUDI,0,0,,0
1103,02 -  F -10 - 01,VZM_GOST_L.KOTA,DAMPURAM,0,0,,0
1104,02 -  F -10 - 01,VZM_GOST_L.KOTA,VEERANARAYANAM,0,0,,0
1105,02 -  F -10 - 01,VZM_GOST_L.KOTA,MARIKA,0,0,,0
1106,02 -  F -10 - 01,VZM_GOST_L.KOTA,KONDAGANGUPUDI,0,0,,0
1107,02 -  F -10 - 01,VZM_GOST_L.KOTA,S.S.R.PURAM,0,0,,0
1108,02 -  F -10 - 01,VZM_GOST_L.KOTA,MUKUNDAPURAM,0,0,,0
1109,02 -  F -10 - 01,VZM_GOST_L.KOTA,OBULAYYAPALEM,0,0,,0
1110,02 -  F -10 - 01,VZM_GOST_L.KOTA,L.KOTA SEETHARAMPURAM,0,0,,0
1111,02 -  F -10 - 01,VZM_GOST_L.KOTA,KITHANNAPETA,0,0,,0
1112,02 -  F -10 - 01,VZM_GOST_L.KOTA,CHANDULURU,0,0,,0
1113,02 -  F -10 - 01,VZM_GOST_L.KOTA,KUDDUVALASA,0,0,,0
1114,02 -  F -10 - 01,VZM_GOST_L.KOTA,RAMASWAMIPETA,0,0,,0
1115,02 -  F -10 - 01,VZM_GOST_L.KOTA,JAKERU,0,0,,0
1116,02 -  F -10 - 01,VZM_GOST_L.KOTA,KARAKAVALASA,0,0,,0
1117,02 -  F -10 - 01,VZM_GOST_L.KOTA,CHAMALAPALLI,0,0,,0
1118,02 -  F -10 - 01,VZM_GOST_L.KOTA,DABBIRAJUPETA,0,0,,0
1119,02 -  F -10 - 01,VZM_GOST_L.KOTA,GUDIVADA,0,0,,0
1120,02 -  F -10 - 01,VZM_GOST_L.KOTA,SOMPURAM,0,0,,0
1121,02 -  F -10 - 01,VZM_GOST_L.KOTA,BODDAM,0,0,,0
1122,02 -  F -10 - 01,VZM_GOST_L.KOTA,PATURU,0,0,,0
1123,02 -  F -10 - 01,VZM_GOST_L.KOTA,ARIGIPALEM,0,0,,0
1124,02 -  F -10 - 01,VZM_GOST_L.KOTA,SINGARAI,0,0,,0
1125,02 -  F -10 - 01,VZM_GOST_L.KOTA,POTHAMPETA,0,0,,0
1126,02 -  F -10 - 01,VZM_GOST_L.KOTA,NARASAMPETA,0,0,,0
1127,02 -  F -10 - 01,VZM_GOST_L.KOTA,NEELAKANTAPURAM,0,0,,0
1128,02 -  F -10 - 01,VZM_GOST_L.KOTA,PEDAKRISHNARAJAPURAM,0,0,,0
1129,02 -  F -10 - 01,VZM_GOST_L.KOTA,VEPADA,0,0,,0
1130,02 -  F -10 - 01,VZM_GOST_L.KOTA,VEELUPARTHI,0,0,,0
1131,02 -  F -10 - 01,VZM_GOST_L.KOTA,VELDAM,0,0,,0
1132,02 -  F -10 - 01,VZM_GOST_L.KOTA,PEDADUNGADA,0,0,,0
1133,02 -  F -10 - 01,VZM_GOST_L.KOTA,VAVILAPADU,0,0,,0
1134,02 -  F -10 - 01,VZM_GOST_L.KOTA,CHAMALADEVI AGRAHARAM,0,0,,0
1135,02 -  F -10 - 01,VZM_GOST_L.KOTA,RAYUDUPETA,0,0,,0
1136,02 -  F -10 - 01,VZM_GOST_L.KOTA,NALLABILLI KASIPATIRAJ,0,0,,0
1137,02 -  F -10 - 01,VZM_GOST_L.KOTA,CHINAGUDIPALA,0,0,,0
1138,02 -  F -10 - 01,VZM_GOST_L.KOTA,JAMMADEVIPETA,0,0,,0
1139,02 -  F -10 - 01,VZM_GOST_L.KOTA,NEELAKANTARAJAPURAM AGR,0,0,,0
1140,02 -  F -10 - 01,VZM_GOST_L.KOTA,PEDAGUDIPALA,0,0,,0
1141,02 -  F -10 - 01,VZM_GOST_L.KOTA,MYCHERLASINGAVARAM,0,0,,0
1142,02 -  F -10 - 01,VZM_GOST_L.KOTA,VALLAMPUDI,0,0,,0
1143,02 -  F -10 - 01,VZM_GOST_L.KOTA,ATHAVA,0,0,,0
1144,02 -  F -10 - 01,VZM_GOST_L.KOTA,BANADI,0,0,,0
1145,02 -  F -10 - 01,VZM_GOST_L.KOTA,BALLANKI,0,0,,0
1146,02 -  F -10 - 01,VZM_GOST_L.KOTA,BALLANKTUNI K.R. PURAM,0,0,,0
1147,02 -  F -10 - 01,VZM_GOST_L.KOTA,MUKUNDARAJAPURAM,0,0,,0
1148,02 -  F -10 - 01,VZM_GOST_L.KOTA,ANKAJOSYULAPALEM,0,0,,0
1149,02 -  F -10 - 01,VZM_GOST_L.KOTA,KRISHNARAYUDUPETA,0,0,,0
1150,02 -  F -10 - 01,VZM_GOST_L.KOTA,KUMMAPALLI,0,0,,0
1151,02 -  F -10 - 01,VZM_GOST_L.KOTA,LAKKAVARAPUKOTA,0,0,,0
1152,02 -  F -10 - 01,VZM_GOST_L.KOTA,MARLAPALLI,0,0,,0
1153,02 -  F -10 - 01,VZM_GOST_L.KOTA,VENKANNAPALEM,0,0,,0
1154,02 -  F -10 - 01,VZM_GOST_L.KOTA,NIDUGATTU,0,0,,0
1155,02 -  F -10 - 01,VZM_GOST_L.KOTA,MALLIVEEDU,0,0,,0
1156,02 -  F -10 - 01,VZM_GOST_L.KOTA,RELLIGAVIRAMMAPETA,0,0,,0
1157,02 -  F -10 - 01,VZM_GOST_L.KOTA,LATCHAMPETA,0,0,,0
1158,02 -  F -10 - 01,VZM_GOST_L.KOTA,REGA,0,0,,0
1159,02 -  F -10 - 01,VZM_GOST_L.KOTA,KALLEPALLI,0,0,,0
1160,02 -  F -10 - 01,VZM_GOST_L.KOTA,SREERAMPURAM,0,0,,0
1161,02 -  F -10 - 01,VZM_GOST_L.KOTA,TAMARAPALLI,0,0,,0
1162,02 -  F -10 - 01,VZM_GOST_L.KOTA,GAJAPATHINAGARAM,0,0,,0
1163,02 -  F -10 - 01,VZM_GOST_L.KOTA,GANGUBUDI,0,0,,0
1164,02 -  F -10 - 01,VZM_GOST_L.KOTA,CHINTADA,0,0,,0
1165,02 -  F -10 - 01,VZM_GOST_L.KOTA,PAVADA,0,0,,0
1166,02 -  F -10 - 01,VZM_GOST_L.KOTA,VEERABHADRAPETA,0,0,,0
1167,02 -  F -10 - 01,VZM_GOST_L.KOTA,KOTYADA,0,0,,0
1168,02 -  F -10 - 01,VZM_GOST_L.KOTA,KHASAPETA,0,0,,0
1169,02 -  F -10 - 01,VZM_GOST_L.KOTA,RANGARAYAPURAMAGRAHARAM,0,0,,0
1170,02 -  F -10 - 01,VZM_GOST_L.KOTA,RANGAPURAM,0,0,,0
1171,02 -  F -10 - 01,VZM_GOST_L.KOTA,KURMAVARAM,0,0,,0
1172,02 -  F -10 - 01,VZM_GOST_L.KOTA,LAKSHMIPURAM,0,0,,0
1173,02 -  F -10 - 01,VZM_GOST_L.KOTA,RAMABHADRAPURAM,0,0,,0
1174,02 -  F -10 - 01,VZM_GOST_L.KOTA,KALAGADA,0,0,,0
1175,02 -  F -10 - 01,VZM_GOST_L.KOTA,MAMIDIPALLE,0,0,,0
1176,02 -  F -10 - 01,VZM_GOST_L.KOTA,KIRLA,0,0,,0
1177,02 -  F -10 - 01,VZM_GOST_L.KOTA,JADDETIVALASA,0,0,,0
1178,02 - F - 10 - 04,VZM_GOST_POLIPALLI,CHERAKUPALLE,0,0,,0
1179,02 - F - 10 - 04,VZM_GOST_POLIPALLI,GUDIVADA,0,0,,0
1180,02 - F - 10 - 04,VZM_GOST_POLIPALLI,POLIPALLE,0,0,,0
1181,02 - F - 10 - 04,VZM_GOST_POLIPALLI,MOKHASA KOTHAVALASA,0,0,,0
1182,02 - F - 10 - 04,VZM_GOST_POLIPALLI,KUMARAM,0,0,,0
1183,02 - F - 10 - 04,VZM_GOST_POLIPALLI,RAJAPULOVA,0,0,,0
1184,02 - F - 10 - 04,VZM_GOST_POLIPALLI,MODAVALASA,0,0,,0
1185,02 - F - 10 - 04,VZM_GOST_POLIPALLI,AMATAM RAVIVALASA,0,0,,0
1186,02 - F - 10 - 04,VZM_GOST_POLIPALLI,SAVARAVILLI,0,0,,0
1187,02 - F - 10 - 04,VZM_GOST_POLIPALLI,RAVADA,0,0,,0
1188,02 - F - 10 - 04,VZM_GOST_POLIPALLI,BASAVAPALEM,0,0,,0
1189,02 - F - 10 - 04,VZM_GOST_POLIPALLI,KAVULAVADA,0,0,,0
1190,02 - F - 10 - 04,VZM_GOST_POLIPALLI,AKKIVARAM,0,0,,0
1191,02 - F - 10 - 04,VZM_GOST_POLIPALLI,GANTLAM,0,0,,0
1192,02 - F - 10 - 04,VZM_GOST_POLIPALLI,JONNADA,0,0,,0
1193,02 - F - 10 - 04,VZM_GOST_POLIPALLI,BANGARRAJUPETA,0,0,,0
1194,02 - F - 10 - 04,VZM_GOST_POLIPALLI,MOPADA,0,0,,0
1195,02 - F - 10 - 04,VZM_GOST_POLIPALLI,GOLAGAM,0,0,,0
1196,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,MADHUPADA,0,0,,0
1197,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,THATIPUDI,0,0,,0
1198,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,THANAVARAM,0,0,,0
1199,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,VIZINIGIRI,0,0,,0
1200,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,THANDRANGI,0,0,,0
1201,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,MAMIDIPALLE,0,0,,0
1202,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,GOPALAPALLE,0,0,,0
1203,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,KOTHAKOTA,0,0,,0
1204,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,CHAMALAPALLE,0,0,,0
1205,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,JAGARAM,0,0,,0
1206,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,ALUGUBILLI,0,0,,0
1207,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,MADHANAPURAM,0,0,,0
1208,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,BONANGI,0,0,,0
1209,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,RAMABHADRAPURAM,0,0,,0
1210,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,MOKALAPADU,0,0,,0
1211,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,DONKADA,0,0,,0
1212,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,JANNIVALASA,0,0,,0
1213,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,KOTTAM,0,0,,0
1214,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,EGUVAKONDAPARTHI,0,0,,0
1215,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,ADDATHEEGA,0,0,,0
1216,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,DIGUVAKONDAPARTHI,0,0,,0
1217,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,MOSALIKANDI,0,0,,0
1218,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,ALAPARTHI,0,0,,0
1219,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,BHEEMAVARAM,0,0,,0
1220,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,JADDERU,0,0,,0
1221,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,DARAPARTHI,0,0,,0
1222,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,KURIDI,0,0,,0
1223,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,GUNAPADU,0,0,,0
1224,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,MOOLABODDAVARA,0,0,,0
1225,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,TENNUBODDAVARA,0,0,,0
1226,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,CHEEDIPALEM,0,0,,0
1227,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,MUSHIDIPALLE,0,0,,0
1228,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,CHINAKHANDEPALLE,0,0,,0
1229,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,KILTAMPALEM,0,0,,0
1230,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,VISWANADHAPURAM,0,0,,0
1231,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,KRISHNAPURAM,0,0,,0
1232,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,VEMULAPALLE,0,0,,0
1233,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,DHARMAVARAM,0,0,,0
1234,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,PEDAKHANDEPALLE,0,0,,0
1235,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,JIRAYATHI MUKUNDAPURAM,0,0,,0
1236,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,JIRAYATHI KUMARAM,0,0,,0
1237,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,MARUPALLE,0,0,,0
1238,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,KRISHNAMAHANTIPURAM,0,0,,0
1239,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,KAPUSOMPURAM,0,0,,0
1240,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,SRUNGAVARAPUKOTA,0,0,,0
1241,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,POTHANAPALLE,0,0,,0
1242,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,USIRI,0,0,,0
1243,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,S. KOTATALARI,0,0,,0
1244,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,SANTAGAVARAMPETA,0,0,,0
1245,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,PEDAVEMALI,0,0,,0
1246,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,322,,,,5
1247,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,354,,,,15
1248,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,487,,,,18
1249,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,225,,,,11
1250,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,133,,,,7
1251,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,1118,,,,18
1252,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,180,,,,6
1253,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,584,,,,11
1254,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,291,,,,25
1255,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,811,,,,43
1256,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,3387,,,,10
1257,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,348,,,,9
1258,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,828,,,,10
1259,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,384,,,,9
1260,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,423,,,,12
1261,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,529,,,,14
1262,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,168,,,,9
1263,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,373,,,,6
1264,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,900,,,,17
1265,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,382,,,,0
1266,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,398,,,,1
1267,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,284,,,,1
1268,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,316,,,,0
1269,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,131,,,,0
1270,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,76,,,,0
1271,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,70,,,,0
1272,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,42,,,,0
1273,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,23,,,,0
1274,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,48,,,,0
1275,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,55,,,,0
1276,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,34,,,,0
1277,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,42,,,,0
1278,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,9,,,,0
1279,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,303,,,,0
1280,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,50,,,,0
1281,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,297,,,,0
1282,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,116,,,,0
1283,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,82,,,,0
1284,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,546,,,,0
1285,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,430,,,,0
1286,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,38,,,,0
1287,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,418,,,,0
1288,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,12,,,,0
1289,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,34,,,,0
1290,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,11,,,,0
1291,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,62,,,,1
1292,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,50,,,,1
1293,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,948,,,,0
1294,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,33,,,,0
1295,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,100,,,,0
1296,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,421,,,,0
1297,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,106,,,,0
1298,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,524,,,,0
1299,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,419,,,,0
1300,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,515,,,,0
1301,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,710,,,,1
1302,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,53,,,,0
1303,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,569,,,,0
1304,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,40,,,,0
1305,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,572,,,,1
1306,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,288,,,,0
1307,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,400,,,,0
1308,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,471,,,,0
1309,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,19,,,,0
1310,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,17,,,,0
1311,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,42,,,,0
1312,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,317,,,,0
1313,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,318,,,,0
1314,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,560,,,,0
1315,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,737,,,,0
1316,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,769,,,,0
1317,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,77,,,,0
1318,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,287,,,,1
1319,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,125,,,,3
1320,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,131,,,,2
1321,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,140,,,,2
1322,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,331,,,,1
1323,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,150,,,,1
1324,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,76.1024,,,,0
1325,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,485.76,,,,8
1326,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,454.9952,,,,2
1327,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,746.856,,,,2
1328,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,351.7712,,,,2
1329,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,139.2512,,,,2
1330,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,299.9568,,,,0
1331,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,217.7824,,,,0
1332,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,97.9616,,,,8
1333,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,366.65,,,,0
1334,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,365.03,,,,0
1335,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,155.4,,,,0
1336,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,370.29,,,,0
1337,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,68.8,,,,3
1338,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,608.24,,,,8
1339,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,270.73,,,,0
1340,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,390.93,,,,7
1341,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,653.97,,,,21
1342,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,227.84,,,,0
1343,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,385.26,,,,0
1344,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,399.83,,,,0
1345,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,728.43,,,,0
1346,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,898,,,,0
1347,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,317,,,,0
1348,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,221,,,,0
1349,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,461,,,,0
1350,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,501,,,,0
1351,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,630,,,,0
1352,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,478,,,,0
1353,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,176,,,,0
1354,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,567,,,,0
1355,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,633,,,,0
1356,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,565,,,,0
1357,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,303,,,,0
1358,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,441,,,,0
1359,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,49,,,,0
1360,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,16,,,,0
1361,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,33,,,,0
1362,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,172,,,,0
1363,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,10,,,,0
1364,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,37,,,,0
1365,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,243,,,,0
1366,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,432,,,,0
1367,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,216,,,,0
1368,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,145,,,,0
1369,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,312,,,,0
1370,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,49,,,,0
1371,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,464.7104,,,,0
1372,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,220.2656,,,,0
1373,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,124.3043,,,,0
1374,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,1820.8353,,,,0
1375,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,333.96,,,,0
1376,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,195.9232,,,,0
1377,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,102.4144,,,,0
1378,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,122.6544,,,,0
1379,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,233.9744,,,,0
1380,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,250.1664,,,,0
1381,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,191.4704,,,,0
1382,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,73.2688,,,,0
1383,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,65.1728,,,,0
1384,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,638.3696,,,,0
1385,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,113.344,,,,0
1386,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,283.36,,,,0
1387,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,148.9664,,,,0
1388,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,141.2752,,,,0
1389,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,1737.4016,,,,0
1390,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,387.7984,,,,0
1391,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,231.5456,,,,0
1392,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,133.9888,,,,0
1393,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,56.672,,,,0
1394,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,16.192,,,,0
1395,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,753.7376,,,,0
1396,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,61.9344,,,,0
1397,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,47.3616,,,,0
1398,02 -  F - 06 - 01,VZM_NAG_JANJAVATHI,104.8432,,,,0
